image,prime1,prime2,jaccard_raw,jaccard_lemmatized,cosine_similarity
000000001503.jpg,P2_Security,P3_Child,0.11363636363636363,0.05154639175257732,0.4090009331703186
000000001503.jpg,P2_Security,P4_Mobility,0.15,0.05434782608695652,0.5946989059448242
000000001503.jpg,P2_Security,P5_Urgent,0.1951219512195122,0.06451612903225806,0.640131950378418
000000001503.jpg,P2_Security,P6_Leisure,0.11931818181818182,0.06382978723404255,0.45247477293014526
000000001503.jpg,P3_Child,P4_Mobility,0.09649122807017543,0.04938271604938271,0.4746324419975281
000000001503.jpg,P3_Child,P5_Urgent,0.12605042016806722,0.03571428571428571,0.4755319058895111
000000001503.jpg,P3_Child,P6_Leisure,0.06976744186046512,0.03759398496240601,0.3954099118709564
000000001503.jpg,P4_Mobility,P5_Urgent,0.14678899082568808,0.0379746835443038,0.4534725546836853
000000001503.jpg,P4_Mobility,P6_Leisure,0.09375,0.0390625,0.3296205699443817
000000001503.jpg,P5_Urgent,P6_Leisure,0.11515151515151516,0.030534351145038167,0.4508597254753113
000000001532.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.1274498999118805
000000001532.jpg,P0_Neutral,P2_Security,0.1032258064516129,0.08620689655172414,0.5546276569366455
000000001532.jpg,P0_Neutral,P3_Child,0.11392405063291139,0.07407407407407407,0.4716118574142456
000000001532.jpg,P0_Neutral,P4_Mobility,0.0896551724137931,0.02727272727272727,0.4772275388240814
000000001532.jpg,P0_Neutral,P5_Urgent,0.1342281879194631,0.061946902654867256,0.6923307180404663
000000001532.jpg,P0_Neutral,P6_Leisure,0.09954751131221719,0.06593406593406594,0.503745436668396
000000001532.jpg,P1_Chef,P2_Security,0.0,0.0,0.12298305332660675
000000001532.jpg,P1_Chef,P3_Child,0.0,0.0,0.1176166832447052
000000001532.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.0783185288310051
000000001532.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.08266343176364899
000000001532.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.09918324649333954
000000001532.jpg,P2_Security,P3_Child,0.12738853503184713,0.04504504504504504,0.5072505474090576
000000001532.jpg,P2_Security,P4_Mobility,0.1357142857142857,0.08653846153846154,0.6944467425346375
000000001532.jpg,P2_Security,P5_Urgent,0.1724137931034483,0.08108108108108109,0.6205124855041504
000000001532.jpg,P2_Security,P6_Leisure,0.1619047619047619,0.11494252873563218,0.5922551155090332
000000001532.jpg,P3_Child,P4_Mobility,0.11564625850340136,0.04040404040404041,0.4134845435619354
000000001532.jpg,P3_Child,P5_Urgent,0.15894039735099338,0.0891089108910891,0.5797141790390015
000000001532.jpg,P3_Child,P6_Leisure,0.09691629955947137,0.05142857142857143,0.5253424048423767
000000001532.jpg,P4_Mobility,P5_Urgent,0.13768115942028986,0.0594059405940594,0.47217050194740295
000000001532.jpg,P4_Mobility,P6_Leisure,0.1323529411764706,0.07738095238095238,0.4939832389354706
000000001532.jpg,P5_Urgent,P6_Leisure,0.1152073732718894,0.056179775280898875,0.5430982112884521
000000001584.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.0849791094660759
000000001584.jpg,P0_Neutral,P2_Security,0.2,0.1651376146788991,0.6523148417472839
000000001584.jpg,P0_Neutral,P3_Child,0.1056338028169014,0.05714285714285714,0.5455285906791687
000000001584.jpg,P0_Neutral,P4_Mobility,0.09302325581395349,0.04854368932038835,0.654292643070221
000000001584.jpg,P0_Neutral,P5_Urgent,0.12727272727272726,0.09876543209876543,0.6680067181587219
000000001584.jpg,P0_Neutral,P6_Leisure,0.1527777777777778,0.11864406779661017,0.74782395362854
000000001584.jpg,P1_Chef,P2_Security,0.0,0.0,0.07441785931587219
000000001584.jpg,P1_Chef,P3_Child,0.0,0.0,0.09017638117074966
000000001584.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.06403090059757233
000000001584.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.00035171397030353546
000000001584.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.07835787534713745
000000001584.jpg,P2_Security,P3_Child,0.1056338028169014,0.04854368932038835,0.44988447427749634
000000001584.jpg,P2_Security,P4_Mobility,0.128,0.08247422680412371,0.5948802828788757
000000001584.jpg,P2_Security,P5_Urgent,0.20388349514563106,0.11688311688311688,0.6201070547103882
000000001584.jpg,P2_Security,P6_Leisure,0.14482758620689656,0.09322033898305085,0.560394287109375
000000001584.jpg,P3_Child,P4_Mobility,0.0743801652892562,0.047058823529411764,0.405937522649765
000000001584.jpg,P3_Child,P5_Urgent,0.0970873786407767,0.06060606060606061,0.4533354938030243
000000001584.jpg,P3_Child,P6_Leisure,0.09929078014184398,0.08653846153846154,0.6036965250968933
000000001584.jpg,P4_Mobility,P5_Urgent,0.10227272727272728,0.08064516129032258,0.6503412127494812
000000001584.jpg,P4_Mobility,P6_Leisure,0.112,0.0784313725490196,0.6524540185928345
000000001584.jpg,P5_Urgent,P6_Leisure,0.10909090909090909,0.05813953488372093,0.5781099200248718
000000001675.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.0442812480032444
000000001675.jpg,P0_Neutral,P2_Security,0.10638297872340426,0.03669724770642202,0.4914771020412445
000000001675.jpg,P0_Neutral,P3_Child,0.1171875,0.07692307692307693,0.5859517455101013
000000001675.jpg,P0_Neutral,P4_Mobility,0.12949640287769784,0.038461538461538464,0.63018798828125
000000001675.jpg,P0_Neutral,P5_Urgent,0.13541666666666666,0.04477611940298507,0.42610543966293335
000000001675.jpg,P0_Neutral,P6_Leisure,0.12903225806451613,0.06451612903225806,0.6101676225662231
000000001675.jpg,P1_Chef,P2_Security,0.0,0.0,0.05399303883314133
000000001675.jpg,P1_Chef,P3_Child,0.0,0.0,0.07735299319028854
000000001675.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.0416199192404747
000000001675.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.05280265212059021
000000001675.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.08729257434606552
000000001675.jpg,P2_Security,P3_Child,0.07751937984496124,0.042105263157894736,0.412460595369339
000000001675.jpg,P2_Security,P4_Mobility,0.2047244094488189,0.13541666666666666,0.765822172164917
000000001675.jpg,P2_Security,P5_Urgent,0.16666666666666666,0.05970149253731343,0.5001142024993896
000000001675.jpg,P2_Security,P6_Leisure,0.10569105691056911,0.05263157894736842,0.5293504595756531
000000001675.jpg,P3_Child,P4_Mobility,0.1111111111111111,0.06818181818181818,0.4701302945613861
000000001675.jpg,P3_Child,P5_Urgent,0.08235294117647059,0.01818181818181818,0.26733943819999695
000000001675.jpg,P3_Child,P6_Leisure,0.17142857142857143,0.1038961038961039,0.5874893069267273
000000001675.jpg,P4_Mobility,P5_Urgent,0.17777777777777778,0.06451612903225806,0.416944295167923
000000001675.jpg,P4_Mobility,P6_Leisure,0.10483870967741936,0.03260869565217391,0.5679364800453186
000000001675.jpg,P5_Urgent,P6_Leisure,0.1125,0.03636363636363636,0.30834320187568665
000000001761.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.028399711474776268
000000001761.jpg,P0_Neutral,P2_Security,0.10062893081761007,0.06015037593984962,0.5099827647209167
000000001761.jpg,P0_Neutral,P3_Child,0.112,0.10309278350515463,0.3556831181049347
000000001761.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.028399711474776268
000000001761.jpg,P0_Neutral,P5_Urgent,0.10191082802547771,0.07317073170731707,0.4533538818359375
000000001761.jpg,P0_Neutral,P6_Leisure,0.13513513513513514,0.1076923076923077,0.6095977425575256
000000001761.jpg,P1_Chef,P2_Security,0.0,0.0,0.05413902550935745
000000001761.jpg,P1_Chef,P3_Child,0.0,0.0,0.11342726647853851
000000001761.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000001761.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.013981731608510017
000000001761.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.06806889921426773
000000001761.jpg,P2_Security,P3_Child,0.08176100628930817,0.04065040650406504,0.25619518756866455
000000001761.jpg,P2_Security,P4_Mobility,0.0,0.0,0.05413902550935745
000000001761.jpg,P2_Security,P5_Urgent,0.17714285714285713,0.125,0.5295456647872925
000000001761.jpg,P2_Security,P6_Leisure,0.1043956043956044,0.07142857142857142,0.466719388961792
000000001761.jpg,P3_Child,P4_Mobility,0.0,0.0,0.11342726647853851
000000001761.jpg,P3_Child,P5_Urgent,0.1111111111111111,0.0625,0.3619486391544342
000000001761.jpg,P3_Child,P6_Leisure,0.1,0.06504065040650407,0.43026190996170044
000000001761.jpg,P4_Mobility,P5_Urgent,0.0,0.0,-0.013981731608510017
000000001761.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.06806889921426773
000000001761.jpg,P5_Urgent,P6_Leisure,0.11173184357541899,0.061224489795918366,0.5312949419021606
000000001818.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.10434270650148392
000000001818.jpg,P0_Neutral,P2_Security,0.13636363636363635,0.07920792079207921,0.6178590655326843
000000001818.jpg,P0_Neutral,P3_Child,0.08955223880597014,0.030927835051546393,0.4254021942615509
000000001818.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.10434270650148392
000000001818.jpg,P0_Neutral,P5_Urgent,0.0962962962962963,0.030612244897959183,0.6209363341331482
000000001818.jpg,P0_Neutral,P6_Leisure,0.08421052631578947,0.0684931506849315,0.6808294653892517
000000001818.jpg,P1_Chef,P2_Security,0.0,0.0,0.042365800589323044
000000001818.jpg,P1_Chef,P3_Child,0.0,0.0,0.11984413862228394
000000001818.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000001818.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.04573434218764305
000000001818.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.14161546528339386
000000001818.jpg,P2_Security,P3_Child,0.0958904109589041,0.04807692307692308,0.36879050731658936
000000001818.jpg,P2_Security,P4_Mobility,0.0,0.0,0.042365800589323044
000000001818.jpg,P2_Security,P5_Urgent,0.14893617021276595,0.0891089108910891,0.6673770546913147
000000001818.jpg,P2_Security,P6_Leisure,0.08333333333333333,0.03571428571428571,0.44303011894226074
000000001818.jpg,P3_Child,P4_Mobility,0.0,0.0,0.11984413862228394
000000001818.jpg,P3_Child,P5_Urgent,0.0896551724137931,0.030612244897959183,0.46851322054862976
000000001818.jpg,P3_Child,P6_Leisure,0.0761904761904762,0.012987012987012988,0.46235811710357666
000000001818.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.04573434218764305
000000001818.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.14161546528339386
000000001818.jpg,P5_Urgent,P6_Leisure,0.07476635514018691,0.01282051282051282,0.4454050362110138
000000001993.jpg,P0_Neutral,P1_Chef,0.1037037037037037,0.09278350515463918,0.5168594717979431
000000001993.jpg,P0_Neutral,P3_Child,0.11851851851851852,0.04854368932038835,0.27677759528160095
000000001993.jpg,P0_Neutral,P4_Mobility,0.09420289855072464,0.0380952380952381,0.5485323071479797
000000001993.jpg,P0_Neutral,P5_Urgent,0.11428571428571428,0.07407407407407407,0.5576120018959045
000000001993.jpg,P0_Neutral,P6_Leisure,0.17123287671232876,0.1092436974789916,0.3893870711326599
000000001993.jpg,P1_Chef,P3_Child,0.08333333333333333,0.047619047619047616,0.18585743010044098
000000001993.jpg,P1_Chef,P4_Mobility,0.09859154929577464,0.037383177570093455,0.41371917724609375
000000001993.jpg,P1_Chef,P5_Urgent,0.1111111111111111,0.072992700729927,0.4268760681152344
000000001993.jpg,P1_Chef,P6_Leisure,0.11392405063291139,0.06349206349206349,0.25882816314697266
000000001993.jpg,P3_Child,P4_Mobility,0.11267605633802817,0.03669724770642202,0.272967666387558
000000001993.jpg,P3_Child,P5_Urgent,0.10382513661202186,0.04195804195804196,0.342047780752182
000000001993.jpg,P3_Child,P6_Leisure,0.12658227848101267,0.046153846153846156,0.3125716745853424
000000001993.jpg,P4_Mobility,P5_Urgent,0.12849162011173185,0.08695652173913043,0.6503233909606934
000000001993.jpg,P4_Mobility,P6_Leisure,0.1125,0.06201550387596899,0.38779717683792114
000000001993.jpg,P5_Urgent,P6_Leisure,0.1044776119402985,0.06790123456790123,0.46832987666130066
000000002006.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.08657615631818771
000000002006.jpg,P0_Neutral,P2_Security,0.10884353741496598,0.05128205128205128,0.528730034828186
000000002006.jpg,P0_Neutral,P3_Child,0.11851851851851852,0.05,0.3473919630050659
000000002006.jpg,P0_Neutral,P4_Mobility,0.09917355371900827,0.03296703296703297,0.4895646274089813
000000002006.jpg,P0_Neutral,P5_Urgent,0.11016949152542373,0.03571428571428571,0.4179723560810089
000000002006.jpg,P0_Neutral,P6_Leisure,0.12871287128712872,0.03896103896103896,0.5657325387001038
000000002006.jpg,P1_Chef,P2_Security,0.0,0.0,0.07454980164766312
000000002006.jpg,P1_Chef,P3_Child,0.0,0.0,0.1233295127749443
000000002006.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.07203216105699539
000000002006.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.011562911793589592
000000002006.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.08304187655448914
000000002006.jpg,P2_Security,P3_Child,0.07586206896551724,0.017543859649122806,0.3894360363483429
000000002006.jpg,P2_Security,P4_Mobility,0.104,0.039603960396039604,0.5800106525421143
000000002006.jpg,P2_Security,P5_Urgent,0.13333333333333333,0.053763440860215055,0.5889100432395935
000000002006.jpg,P2_Security,P6_Leisure,0.09174311926605505,0.03409090909090909,0.3774794340133667
000000002006.jpg,P3_Child,P4_Mobility,0.07692307692307693,0.03571428571428571,0.339322566986084
000000002006.jpg,P3_Child,P5_Urgent,0.09734513274336283,0.02564102564102564,0.35423168540000916
000000002006.jpg,P3_Child,P6_Leisure,0.10309278350515463,0.04285714285714286,0.38903751969337463
000000002006.jpg,P4_Mobility,P5_Urgent,0.13978494623655913,0.029850746268656716,0.48982512950897217
000000002006.jpg,P4_Mobility,P6_Leisure,0.1125,0.05084745762711865,0.588233232498169
000000002006.jpg,P5_Urgent,P6_Leisure,0.12987012987012986,0.03773584905660377,0.4223741292953491
000000002149.jpg,P0_Neutral,P1_Chef,0.13580246913580246,0.06504065040650407,0.6753654479980469
000000002149.jpg,P0_Neutral,P2_Security,0.1388888888888889,0.07339449541284404,0.597020149230957
000000002149.jpg,P0_Neutral,P3_Child,0.11363636363636363,0.1,0.5586586594581604
000000002149.jpg,P0_Neutral,P4_Mobility,0.16279069767441862,0.08602150537634409,0.6202734708786011
000000002149.jpg,P0_Neutral,P5_Urgent,0.12612612612612611,0.06493506493506493,0.5473521947860718
000000002149.jpg,P0_Neutral,P6_Leisure,0.1440677966101695,0.09090909090909091,0.5903924703598022
000000002149.jpg,P1_Chef,P2_Security,0.14102564102564102,0.06451612903225806,0.6392764449119568
000000002149.jpg,P1_Chef,P3_Child,0.1103448275862069,0.045871559633027525,0.4533033072948456
000000002149.jpg,P1_Chef,P4_Mobility,0.14685314685314685,0.04504504504504504,0.5791240930557251
000000002149.jpg,P1_Chef,P5_Urgent,0.10317460317460317,0.043010752688172046,0.6557836532592773
000000002149.jpg,P1_Chef,P6_Leisure,0.14615384615384616,0.07766990291262135,0.8054879903793335
000000002149.jpg,P2_Security,P3_Child,0.128,0.05263157894736842,0.543849527835846
000000002149.jpg,P2_Security,P4_Mobility,0.2,0.0967741935483871,0.6500958204269409
000000002149.jpg,P2_Security,P5_Urgent,0.12264150943396226,0.0641025641025641,0.42686212062835693
000000002149.jpg,P2_Security,P6_Leisure,0.15178571428571427,0.0898876404494382,0.5333653688430786
000000002149.jpg,P3_Child,P4_Mobility,0.14414414414414414,0.06329113924050633,0.4532790780067444
000000002149.jpg,P3_Child,P5_Urgent,0.10869565217391304,0.04838709677419355,0.4114898145198822
000000002149.jpg,P3_Child,P6_Leisure,0.12,0.09722222222222222,0.4815894365310669
000000002149.jpg,P4_Mobility,P5_Urgent,0.10526315789473684,0.03076923076923077,0.40609073638916016
000000002149.jpg,P4_Mobility,P6_Leisure,0.15,0.05194805194805195,0.5148591995239258
000000002149.jpg,P5_Urgent,P6_Leisure,0.1111111111111111,0.05084745762711865,0.5891299843788147
000000002153.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.03825920820236206
000000002153.jpg,P0_Neutral,P2_Security,0.12949640287769784,0.08256880733944955,0.746411919593811
000000002153.jpg,P0_Neutral,P3_Child,0.1076923076923077,0.06593406593406594,0.4590253531932831
000000002153.jpg,P0_Neutral,P4_Mobility,0.13970588235294118,0.09090909090909091,0.5457475781440735
000000002153.jpg,P0_Neutral,P5_Urgent,0.12149532710280374,0.024390243902439025,0.26691344380378723
000000002153.jpg,P0_Neutral,P6_Leisure,0.08088235294117647,0.02727272727272727,0.5141066312789917
000000002153.jpg,P1_Chef,P2_Security,0.0,0.0,0.030461549758911133
000000002153.jpg,P1_Chef,P3_Child,0.0,0.0,0.09423450380563736
000000002153.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.0813293531537056
000000002153.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.033948492258787155
000000002153.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.03756944090127945
000000002153.jpg,P2_Security,P3_Child,0.1328125,0.042105263157894736,0.4354467988014221
000000002153.jpg,P2_Security,P4_Mobility,0.13043478260869565,0.0784313725490196,0.5070350766181946
000000002153.jpg,P2_Security,P5_Urgent,0.16346153846153846,0.023809523809523808,0.45803922414779663
000000002153.jpg,P2_Security,P6_Leisure,0.0962962962962963,0.06481481481481481,0.41561073064804077
000000002153.jpg,P3_Child,P4_Mobility,0.12598425196850394,0.03488372093023256,0.3095543682575226
000000002153.jpg,P3_Child,P5_Urgent,0.125,0.0,0.09050340950489044
000000002153.jpg,P3_Child,P6_Leisure,0.08870967741935484,0.044444444444444446,0.4188450574874878
000000002153.jpg,P4_Mobility,P5_Urgent,0.10185185185185185,0.0,0.25597962737083435
000000002153.jpg,P4_Mobility,P6_Leisure,0.12307692307692308,0.06060606060606061,0.46802452206611633
000000002153.jpg,P5_Urgent,P6_Leisure,0.1326530612244898,0.06578947368421052,0.16767087578773499
000000002157.jpg,P0_Neutral,P3_Child,0.07964601769911504,0.05128205128205128,0.35219818353652954
000000002157.jpg,P0_Neutral,P4_Mobility,0.12727272727272726,0.09210526315789473,0.5872480273246765
000000002157.jpg,P0_Neutral,P5_Urgent,0.14728682170542637,0.10204081632653061,0.5373173356056213
000000002157.jpg,P0_Neutral,P6_Leisure,0.1125,0.11666666666666667,0.5687094926834106
000000002157.jpg,P3_Child,P4_Mobility,0.12396694214876033,0.0759493670886076,0.36627861857414246
000000002157.jpg,P3_Child,P5_Urgent,0.1510791366906475,0.1,0.4081422686576843
000000002157.jpg,P3_Child,P6_Leisure,0.08602150537634409,0.045454545454545456,0.5003811717033386
000000002157.jpg,P4_Mobility,P5_Urgent,0.14893617021276595,0.08823529411764706,0.6482320427894592
000000002157.jpg,P4_Mobility,P6_Leisure,0.09574468085106383,0.04477611940298507,0.47838303446769714
000000002157.jpg,P5_Urgent,P6_Leisure,0.07627118644067797,0.04395604395604396,0.5058375000953674
000000002261.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.04622940719127655
000000002261.jpg,P0_Neutral,P2_Security,0.11805555555555555,0.05405405405405406,0.6356251835823059
000000002261.jpg,P0_Neutral,P3_Child,0.11194029850746269,0.07368421052631578,0.5543309450149536
000000002261.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.04622940719127655
000000002261.jpg,P0_Neutral,P5_Urgent,0.1485148514851485,0.08333333333333333,0.5079076290130615
000000002261.jpg,P0_Neutral,P6_Leisure,0.16891891891891891,0.1,0.7141527533531189
000000002261.jpg,P1_Chef,P2_Security,0.0,0.0,0.04696153476834297
000000002261.jpg,P1_Chef,P3_Child,0.0,0.0,0.10423066467046738
000000002261.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000002261.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.05917723476886749
000000002261.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.06409712880849838
000000002261.jpg,P2_Security,P3_Child,0.087248322147651,0.046296296296296294,0.5162583589553833
000000002261.jpg,P2_Security,P4_Mobility,0.0,0.0,0.04696153476834297
000000002261.jpg,P2_Security,P5_Urgent,0.15178571428571427,0.047058823529411764,0.48100799322128296
000000002261.jpg,P2_Security,P6_Leisure,0.12727272727272726,0.07518796992481203,0.527022123336792
000000002261.jpg,P3_Child,P4_Mobility,0.0,0.0,0.10423066467046738
000000002261.jpg,P3_Child,P5_Urgent,0.125,0.07246376811594203,0.4841713607311249
000000002261.jpg,P3_Child,P6_Leisure,0.10126582278481013,0.04918032786885246,0.6325235366821289
000000002261.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.05917723476886749
000000002261.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.06409712880849838
000000002261.jpg,P5_Urgent,P6_Leisure,0.128,0.050505050505050504,0.5351994037628174
000000002299.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.07384460419416428
000000002299.jpg,P0_Neutral,P2_Security,0.11971830985915492,0.059322033898305086,0.586781919002533
000000002299.jpg,P0_Neutral,P3_Child,0.09929078014184398,0.038834951456310676,0.4439326524734497
000000002299.jpg,P0_Neutral,P4_Mobility,0.13333333333333333,0.043010752688172046,0.3250652849674225
